,ItemID,Sentiment,SentimentText
316059,316071,1,@kirstieh I know I guess since it just openned everyone shopped 
316060,316072,0,@kirstieh just don't get out much these days 
316061,316073,1,"@kirstiekindred your so cute!  ahah, i love you guurl!"
316062,316074,1,@KirstieMAllsopp aaaww that sounds absolutely wonderful - rainbows are magical things to see! 
316063,316075,1,"@KirstieMAllsopp Aah, the wee soul! "
316064,316076,1,"@KirstieMAllsopp berrocca, everyday til it goes, "
316065,316077,1,@KirstieMAllsopp Can you tweet a photo of your lunch please?  I'm starving 
316066,316078,1,@KirstieMAllsopp did he remember to give you the change? 
316067,316079,0,"@KirstieMAllsopp Hi Kirsty, that's right round corner from me - if I'd have known I'dve invited u round for a pimms! Sadly I'm at work "
316068,316080,0,@KirstieMAllsopp Omg of course they're real who said they're not 
316069,316081,1,@kirstiembrevik it's your house I should be clear so you won't feel put out/upon... it won't be any time soon. the winds are a-changing 
316070,316082,0,@Kirstin_uk I thought you had already started - those hedges won'ttrim theirselves you know lol!!! Its overcast here now 
316071,316083,1,"@Kirstin67 LOL, we do have an 8 X 10 framed and stuck on a table w/ other photos .... like, oops, there we are w/ POTUS "
316072,316084,1,@kirstiscott sure no worries 
316073,316085,1,@KirstiTappenden @DanikaR  hey new followers! how are you today? 
316074,316086,0,@kirsttmcfly i can't 
316075,316087,1,@kirsttmcfly Lmao. as if mcfly would really calm you down  haha i think it would hype you up  x
316076,316088,0,@Kirsty_83 Thank you XD..yes it my dog Micha...she's so sweet..she lives with my parents 
316077,316089,0,@Kirsty_83 yeaa my foot is actually killing me  it hurts to walk idk what i did lol..ugh...anyway how are u this fine sat mornin?
316078,316090,0,@kirsty_gilfo yup  though your tweet about gazebo's crumble hasn't helped either  *needs dessert*
316079,316091,1,@kirsty_gilfo yup! That's the one  Mmm....yum cha! Have lots of dumplings for me
316080,316092,1,@Kirsty_H_99  OI lol have a great weekend  xx
316081,316093,1,@Kirsty_H_99 @Bizarre57 @jaybranch Thank you so much for the lovely #followfriday comments.. 
316082,316094,1,@Kirsty_H_99 @G_mon @johnrshanley @Skibble  Thank you for #charitytuesday goodness 
316083,316095,1,@Kirsty_H_99 @jessicastrust thank you i probably won't make the top 100 but its worth a try pls keep voting 1 day left 
316084,316096,1,@Kirsty_H_99 Great stuff  Exercise? Explain? ;) I must get to grips with the concept - dangerously long runs aside!
316085,316097,1,@Kirsty_H_99 Hope you have a lovely day whatever you decide to do 
316086,316098,0,"@misscheryn LOL awwh well, there's lots of sun here atm. All my purple is fading  and it's already winter... 1st of June and all "
316087,316099,0,@misschevy13 wow...that sounds serious.  you okay?
316088,316100,1,@misschi whatcha doin up? And you should have some Vanilla Special K and soy milk with me  lol
316089,316101,0,@misschimichanga  idk whether he wanna join us or not. i'm afraid he's too upset. i don't dare to ask him :/
316090,316102,0,"@misschloebelle oh i know which one you're talking about. i didn't get that one, they didn't have it. "
316091,316103,1,@MissChriis yeah it will pass by. but thanks god we have no school on thursday and yaaaaaay friday's my b-day.  thank you hun.
316092,316104,1,@missciccone useless fact- did ye know unsold Dunkin Doughnuts are sold to be destroyed and turned into foods for fishes? 
316093,316105,1,"@MissCindyBaby  I wasn't tryin to call you out, I just remember my dad ALWAYS had my ass late. He never got in trouble, I did."
316094,316106,1,@MissCindyBaby He says we suckk. I'm not sure how long it will take him to tweet that... lets wait n c 
316095,316107,1,@misscitrus hillcrest in san diego right?! I love it there so much 
316096,316108,1,@missclick well there is a reason but don't feel like going into it 
316097,316109,0,@MissClock I am lost. Please help me find a good home. 
316098,316110,1,@MissCocoBelle hell yea cant waiiittttt 
316099,316111,0,@MISSCOKASPLASH You left me 
316100,316112,1,@misscole74 oooh maybe I'll see you on TV...I'll look for the red hat in the audience. 
316101,316113,1,@misscole74 you;re welcome just wanted u to know  
316102,316114,1,@missconway good morning from germany  kitty vid ? no.....where can i see it ? i have 2 cats ....so cute but bold as hell *lol*
316103,316115,1,@missconway I know....most stations here suck but that's a good one.  that and Big Dog 95.9....all classic rock. 
316104,316116,1,@missconway LOL!  I'm sure that he'd say it was twat=hot...   just from what I've observed..
316105,316117,1,"@missconway that's funny, because I think I had just started following @cherrylicious1 right before you started following me!  "
316106,316118,0,"@MissCorene In the real world, we call those allergies. Sorry. "
316107,316119,1,@MissCorina where are we going? 
316108,316120,1,@misscourageous &amp; yet things that happen 2 stupid people keep happening 2 me &amp; I can't figure out why 
316109,316121,0,"@misscourtney I've tried several times, but you just ignore me   Ah, to be an ignored follower."
316110,316122,0,@misscrash damn why I get a what.ever   http://myloc.me/4MU3
316111,316123,0,"@MissCritta I know, but considering I've bought a lot of new yarn recently, I think it's necessary this time. "
316112,316124,0,@misscupcake yes they are but some of us need to watch our figure and avoid them  lol
316113,316125,1,@MissDadeCounty  What ever it is make me some too cuz im starving 
316114,316126,1,@missdae - Hey Dae  I just noticed uhhh and uhhh
316115,316127,0,"@missdaisymusic if manchester orchestra did a sideshow in brisbane then splendour would be ditched. but alas, no "
316116,316128,0,@missdaisymusic LOL yes i know that!!!  that it didnt fit. Want me to see if the boys have a bigger size when i see them friday???
316117,316129,1,@missdaisyx: LOL it's a funny typo though 
316118,316130,0,"@MissDangerMouse Hell yes!  Where have you BEEN, man?  You're never on AIM anymore. "
316119,316131,1,@missdayna we didn't do that. But we still hung out. I'll tell you about it 
316120,316132,1,@mileycyrus http://twitpic.com/6dvj4 - you are the most beautiful!!!   
316121,316133,1,@mileycyrus http://twitpic.com/6dvj4 - you look gorgeous! love the dress and you hair 
316122,316134,1,@mileycyrus http://twitpic.com/6dvj4 - You were rather funny when you got your award :')! Nice dress  xx
316123,316135,1,@mileycyrus http://twitpic.com/6dvj4 - youÂ´re so beautiful!  congratulations miley 
316124,316136,1,@mileycyrus http://twitpic.com/6dvj4 - your dress is beautiful and you look awesome! congrats again 
316125,316137,1,@mileycyrus http://twitpic.com/6fvzh - aww! you two are too cute 
316126,316138,1,@mileycyrus http://twitpic.com/6fvzh - cute nail polish! kinda matches your jacket 
316127,316139,1,@mileycyrus http://twitpic.com/6fvzh - haha cutiesss  Lovee you girls!
316128,316140,1,@mileycyrus http://twitpic.com/6fvzh - You guys are too cute! 
316129,316141,1,@mileycyrus http://twitpic.com/6fvzh - you two look great 
316130,316142,1,@mileycyrus http://twitpic.com/6fwg3 - even if it is &quot;emo-ish&quot; you are still beautiful. 
316131,316143,1,"@mileycyrus http://twitpic.com/6fwg3 - It may be emo, but its still a good pic "
316132,316144,1,@mileycyrus http://twitpic.com/6fwg3 - why are you so pretty? 
316133,316145,1,@mileycyrus http://twitpic.com/6fwg3 - yeah look kinda sad.. but still pretty  youÂ´re a goddessâ¥ Argentina loves you 
316134,316146,1,@mileycyrus http://twitpic.com/6h7ex - awww! this pic is adorable! I'm a big fan of both of you! 
316135,316147,1,@mileycyrus http://twitpic.com/6h7ex - that pic is so cute   please follow me? xox form Argentina!
316136,316148,0,@mileycyrus http://twitpic.com/6mns3 - so sad faces.i will join with u.  too bad the season ended!but lets be happy coz u will make an ...
316137,316149,1,@mileycyrus http://twitpic.com/6mo9z - cool eyes !! xD  love you
316138,316150,1,@mileycyrus http://twitpic.com/6shtr - BRAZIL LOVE YOU MILEY  BRAZIL LOVE YOU MILEY  BRAZIL LOVE YOU MILEY  BRAZIL LOVE YOU MILEY  ...
316139,316151,0,@mileycyrus http://twitpic.com/6shtr - cant see!!  come to Mexico city !
316140,316152,1,"@mileycyrus http://twitpic.com/6shtr - come on to recife, brasil. here we have a lot of sunshines "
316141,316153,0,@mileycyrus http://twitpic.com/6shtr - hey save some pretty for the rest of us! 
316142,316154,0,@mileycyrus http://twitpic.com/6shtr - i cant see it 
316143,316155,1,@mileycyrus http://twitpic.com/6shtr - i like miley  is beatiful
316144,316156,0,@mileycyrus http://twitpic.com/6shtr - I wish it was sunny here in &quot;Sunny Florida&quot; but RAINY instead   Enjoy the sun!!
316145,316157,0,@mileycyrus http://twitpic.com/6shtr - im so jealous of ur hair 
316146,316158,0,@mileycyrus http://twitpic.com/6shtr - its not working 
316147,316159,0,@mileycyrus http://twitpic.com/6shtr - LOVE the scenery(sp*)!!! It's gorgeous!! Not so much the same thing with the face 
316148,316160,1,@mileycyrus http://twitpic.com/6shtr - miley makes a rest DDDDDD lets do sleep than you have it become   you are so busy ::)))
316149,316161,1,@mileycyrus http://twitpic.com/6shtr - nice pic  please come to chile!! we all love u !!!!! ALL SOUTH AMERICA loves u smiles!!!  n p ...
316150,316162,0,@mileycyrus http://twitpic.com/6shtr - repost it...it isnt working 
316151,316163,1,@mileycyrus http://twitpic.com/6shtr - So beautiful miley  please add me 
316152,316164,1,@mileycyrus http://twitpic.com/6shtr - Where ya at? LOL luv the shirt 
316153,316165,1,@mileycyrus http://twitpic.com/6shtr - Which Myspace Is Yours ? Theres So Many? Arrrgh Cutee Picture 
316154,316166,1,@MissDB84 Lightning is the best though! Love lightning storms 
316155,316167,0,@MissDB84 Ouch! Sorry 
316156,316168,1,@MissDee203 Ahhhh!! I feel the SAME WAY!! ::side note:: hey cuz!! 
316157,316169,0,@MissDee203 I could have went with you guys to hooters I feel so left out... Ugg 
316158,316170,1,@missdestructo Keep your chin up. You're too smart and filled with way too much awesomeness NOT to find the right path! 
316159,316171,0,@missdestructo OMG!?  Sticky Fingers is closing?  I loved their ribs and all of their dry rub goodness.  
316160,316172,1,@missdevon i try 
316161,316173,0,"@missdevon it was definitely nice seein her and havin her here, I was sad to see her go   usually I see her abt once a month and ur right"
316162,316174,1,@MissDibbs thanks 
316163,316175,1,@MissDibbs Thanks friend! 
316164,316176,1,@MissDibbs unless of course it's not your face &amp; the owner of that face is threatening to sue you.  @MisterNoodle @LoriMoreno
316165,316177,1,"@MissDibbs Yes, thank you, I found it! I hope you're feeling better, we're doing fine so far. "
316166,316178,0,@MissDiddy ayy can u pleasee bring me some pinkberry PLEEEAAAASEEE!!!! 
316167,316179,0,"@missdietz i dont know how i got that many followers but i think ive peaked   i wish i didnt have to work tonight, drinks outside=amazing!"
316168,316180,1,@MissDiggs it seems llike sprint is always messing with someone's phone....glad i don't have them 
316169,316181,1,@MissDiggs lls yeah but yesterday the fries was so salty they could've gave me high blood pressure 
316170,316182,1,@MissDiggs oh no she eats lls....but they think its going to catch up with me one day 
316171,316183,0,@MissDimes85 Awww... that sucks. 
316172,316184,0,@MISSDIONNE2U I know! I was sooo hurt! I missed my flight 
316173,316185,1,@MissDisaBabi &quot;I wish I could fk every girl in the world&quot;  lol
316174,316186,1,"@missdisenchantd Did you sign up on Friends and Enemies? If you did, what's your username? "
316175,316187,1,@MissDivines waddup sistagurl   how u doin?
316176,316188,0,@MissDJH Dang Daneele!?! I'm sorry I guess the ratio isn't getting any better. 
316177,316189,1,@missdmaree  Your so sweet. Its pretty rad I won't lie. Are you seeing someone? Also how old are you?
316178,316190,0,@missdoherty No I am not 
316179,316191,0,@missdolan orangizing??? why am i not with you 
316180,316192,0,@missdolan what is neosporin? i LOOVEE huge nasty shit on my arm 
316181,316193,0,@missdoomcookie @noelwalling No doubt!  Where's mine?!    Delicious!
316182,316194,1,"@missdorothy by 4, it's not too late "
316183,316195,1,@missdrcooke Hey there Mrs. Fleming  Nice to see you on here. Hope all is well with you. Call me sometime!
316184,316196,1,"@MissDreg  that's it now, i can kiss goodbye to getting any work done, ever again. .. "
316185,316197,0,@missduckey Oh man I remember that movie!  Poor little skunk girl 
316186,316198,0,@misseetrinidad i'm done &quot;chrowing up&quot; mama  &amp;now can we PUHLEASE watch eternal sunshine?! -___- haha OH &amp;visit LC at the grove tomorrow!
316187,316199,1,"@MissEileen hahaha  Really, I'm just trying to figure out the last time he was on FB by looking at all of his friends pages "
316188,316200,0,"@MissElle i haven't been around to do that before, but i can imagine getting snubbed too.  grow some thicker skin and good luck!!"
316189,316201,1,@misselle it is this sunday night 
316190,316202,0,@MissEllieMae RAWR!!!!! Can't believe I have to wait till Monday to pick up my Shakespeare Restored essay  So far away!!!
316191,316203,1,"@mileycyrus http://twitpic.com/6shtr - wow, this is so pretty "
316192,316204,1,@mileycyrus http://twitpic.com/6shtr - you are such a beautiful girl 
316193,316205,1,@mileycyrus http://twitpic.com/6shtr - YOU ARE THE BEST FOR EVER! 
316194,316206,1,@mileycyrus http://twitpic.com/6shtr - You look so pretty in this pic 
316195,316207,1,"@mileycyrus http://twitpic.com/6wjhb - miley you are so beautiful I love you, blessings. "
316196,316208,1,@mileycyrus http://twitpic.com/75jdc - miley! i â¥ ur hair! its-its-its INCREDIABLE! n i â¥ ur shades.! cute! p.s i â¥ ur nose ring too! 
316197,316209,0,@mileycyrus http://twitpic.com/78urd - Do you have a percing in the nose? I thought you were one of those sweet girl ... 
316198,316210,1,"@mileycyrus http://twitpic.com/78urd - Miley, u look soooo much better like this...  its soooo laid back!"
316199,316211,0,@mileycyrus http://twitpic.com/7aclc - I love Miley. Please dont say bad things about her 
316200,316212,1,@mileycyrus http://twitpic.com/7dx9p - preety eyes  loolz 
316201,316213,1,@mileycyrus http://twitpic.com/7e01t - and what is your favourite song? 
316202,316214,0,@mileycyrus http://twitpic.com/7e01t - Do you have a percing in the nose? I thought you were one of those sweet girl ... 
316203,316215,1,@mileycyrus http://twitpic.com/7f5fy - Miles u r so pretty  and u lovely with your nose ring. =] xx
316204,316216,0,@mileycyrus http://twitpic.com/7fbzf - i love that view..... seriously youve got taste miley ..... i wanna go there 
316205,316217,1,@mileycyrus http://twitpic.com/7fbzf - Michael Buble's song  Mmm...
316206,316218,0,@mileycyrus http://twitpic.com/7fbzf - wanna be there 
316207,316219,1,@mileycyrus http://twitpic.com/7fdyd - awww...!!! it's sooo cute 
316208,316220,1,"@mileycyrus http://twitpic.com/7fdyd - miley i love you, please come in out village in germany...!!   ;)"
316209,316221,1,@mileycyrus http://twitpic.com/7fdyd - nice picture .. very nice weather... We have hot too!  I love swim in the pool.. ItÂ´s fun 
316210,316222,1,@mileycyrus http://twitpic.com/7ii0x I can't wait for the movie! haha  nice movie couple!
316211,316223,0,@mileycyrus http://twitpic.com/7rg4u - following mee pleaseee! 
316212,316224,0,@mileycyrus http://twitpic.com/7rg4u - why is your skin absolutley perfect 
316213,316225,0,@mileycyrus http://twitpic.com/7vvww - With this you look cheap 
316214,316226,0,"@mileycyrus http://twitpic.com/85ndb - Oh, gosh, Miley! You're totally right. The pic is AMAZING!  But the girl helps it. She's such a ..."
316215,316227,0,@mileycyrus http://twitpic.com/8cmop - its so beautiful.ive never been to LA 
316216,316228,1,@mileycyrus http://www.twitpic.com/5zo11/full have fun  I hope you like the birthday card!  @TheBrandiCyrus thank you. 
316217,316229,1,@mileycyrus I agree just kick back and relax 
316218,316230,1,@mileycyrus i always wonder how u find time to twiitt! 
316219,316231,1,@mileycyrus i am defo gonna vote for you 
316220,316232,0,"@mileycyrus i am huge fan of you and i think we have the same character...greetings from Germany,I'm 16 years old...want to be like you "
316221,316233,1,"@mileycyrus i am more happy now  ,i am watching the climb for the third time in brazilian tv today!  S2 LOVE U 4EVER I SWEAR!"
316222,316234,1,@mileycyrus I am please follow me!! Thx!! 
316223,316235,0,@mileycyrus i am so jealous of your body! 
316224,316236,1,@mileycyrus I believe i respect u more NOW  then ever :]  haha I Love You 
316225,316237,0,"@mileycyrus i big fan of you, reply me please  i love yaaa!!"
316226,316238,1,@missELYCEEE oh yesssss 
316227,316239,1,@missELYCEEE you are my life  and go you for taking care of shit with stats! You will graduate before all if us!
316228,316240,0,"@MissElyon i got blocked by @Mcpattz,what did i do! "
316229,316241,1,@missemilyfleur OH MY GOSH!!!! awww that's so amazing! 
316230,316242,1,@missemilyfleur THAT'S GREAT!!! *yayyy* 
316231,316243,0,@missemilyfleur Where are youuu!!  ;)
316232,316244,0,"@missemilymac AHHHHH!!!!  That sucks! So, are we hangin out tonight?"
316233,316245,1,"@missennaH we ship worldwide, so you can purchase at the site www.sigmamakeup.com and we will ship it anywhere "
316234,316246,1,"@misserika LOL, stop being mean to your followers!! If you don't like his bull ish, block his a$$ "
316235,316247,0,@misserika This weekends kinda rough for me lol Tonight I have dinner plans w/ family. 
316236,316248,0,@misserikababy I thought u were a fam  happy fathers day check ur DM
316237,316249,0,@misses_cupcake 
316238,316250,1,@Misses_Gola hey okay  i'll see if my friends wanna go see that
316239,316251,1,@Misses_Gola xD already saw it!! but in france at the moment it's 3euros for each film you see  so it's now or never
316240,316252,1,@MissesJoeJonas oh thank you :$ i had ! it was great 
316241,316253,0,@missesoxclusive aww  you'll learn to love being an adult ! don't worry !
316242,316254,0,@missesoxclusive I KNOW 
316243,316255,0,@MissESPN mandalay looks so inviting 
316244,316256,0,@MissesSandman they wont say  http://bit.ly/M1U03
316245,316257,1,@MissEsther its finally over!!! Well the moving anyway!!! The unpacking us next... Ugh! Miss your voice too 
316246,316258,1,@MissExpatria I completely hear you on computers...I say buy an iPhone so you can bypass those little obstacles to access 
316247,316259,1,@missezem  I should hope so too!! 
316248,316260,0,"@missezrenee Poor baby, I have a bad throat also  IT SUCKS!"
316249,316261,0,@MissFaBolus might be an ear infection too 
316250,316262,1,@MissFamous303 me too ! ~  I want to see wome pics soon of the fam  
316251,316263,0,@MissFarrah cuuuute ;) I need to make my way out LA soon! I miss it there 
316252,316264,1,@MissFarrah Happy Bday...Enjoy Your Day 
316253,316265,1,@MissFarrah hey farrah!  how are you this morning girl?  thanks so much for returning the follow..  
316254,316266,1,@MissFarrah It's your bday east coast time ;)....Happy birthday babes ! get it poppin tonite 
316255,316267,1,@MissFarrah Pretty good. Getting some work done eventhough I'm rather tempted to go jump in the pool real quick  How about you?
316256,316268,1,@MissFarrah u did look pretty though 
316257,316269,0,@missFarrah WHy are you spamming  I duno why i clicked that! now theese pop ups wont calm down
316258,316270,0,@MiSSfashioniSt aww have fun..i wish i coulda gone home early so i could go 
316259,316271,0,"@MissFiasco hell no they don`T ...i had a memory card...but i L0ST iT ,,  all bd...if you see any pixx of me, i`M sorry LHH"
316260,316272,1,@missfionalim u all famous ma  how not to know rite...can i have ur autograph?
316261,316273,1,"@missfionalim yes for entertainment sake, i'll have it projected on another wall "
316262,316274,1,@missflack 
316263,316275,0,@missflack aww 
316264,316276,0,"@missflipflop sry, I just got a little emotional when I read his tweet. wld have liked 2 be on the cruise, just not feasible at the time "
316265,316277,1,@missflipflop U go girl...cleanse youself of the negative peeps 
316266,316278,1,@MissFranniHeitz hi  thank you so much
316267,316279,1,@mileycyrus i can be here talking to you if you can sleep tonight so you don't get bored 
316268,316280,1,"@mileycyrus I cannot sing, nor I can draw, but let me write a moon singing for you tonight, a symphony of stars. Sorry bout the bugs! "
316269,316281,0,@mileycyrus i cannot wait til you come to TAMPA!!! im just scared that my parents wont allow me to get tickets to your concert... 
316270,316282,0,@mileycyrus i can't believe yu did stuff with mitchel musso. miley ive lost respect for you 
316271,316283,0,@mileycyrus i can't find where to vote for you! nothing comes up 
316272,316284,0,"@mileycyrus i cant vote, and i dont know why "
316273,316285,1,@mileycyrus i cant wait for ur 2009 tour. i love you and your such a good role model and inspiration! 
316274,316286,1,@mileycyrus I cant wait to watch the film 
316275,316287,0,@mileycyrus i couldn't find the place to vote  but thennn after hours of search i found it and VOTED  yayyyyy i no you'll win. fer sure!
316276,316288,0,@mileycyrus i didn't know about cystic fibrosis til my sis was engaged to him- and i heard his bro had died@17 with it-  but my sis is a
316277,316289,1,@mileycyrus i dont like your bf &amp; i still consider myself your true fan. pleasee dont mix you personal life w your professional life 
316278,316290,0,@mileycyrus i dont think my mam is gonna let me go to your concert in dublin.. this is so unfair!! 
316279,316291,0,@mileycyrus i dont think you can vote anymore! i tried 
316280,316292,0,@mileycyrus i dunno why  but ur right its really hurtttttt !!
316281,316293,0,@mileycyrus I feel sad too. 'coz I haven't had a reply from YOU or @ddlovato  
316282,316294,0,@mileycyrus I feel the same way  Feeling sick sucks. I hope you get well soon!
316283,316295,0,@mileycyrus I guess counting sheep didn't work  Hope you get some sleep!
316284,316296,0,@mileycyrus i hate that too 
316285,316297,0,@mileycyrus I have voted a lot for you in mtv movie but now your categories have closed      Really hope you'll win
316286,316298,1,@mileycyrus I have voted everyday religiously for the past month!!!  i hope you win!!!!!!
316287,316299,0,@mileycyrus I hope you feel better girl i'm not feelin too hot today myself 
316288,316300,1,@mileycyrus I hope you get to feeling  soon... You fans wish you nothing but the best!!! &lt;3
316289,316301,1,@mileycyrus I hope you have a great days Miley! you deserve that and much more  I love you for life â¥
316290,316302,0,@mileycyrus I just finished miles to go. I didn't want it to end  I'm gonna read it again with a high lighter &lt;3 LOVED IT.
316291,316303,1,@mileycyrus i just had a sleepover with all my bffs last night 
316292,316304,1,@mileycyrus I just know you from tv and all that things you know 
316293,316305,1,@mileycyrus i just saw the hannah montana movie...amazingg! i'm currently very inspired 
316294,316306,0,@mileycyrus I just stabbed my thumb  trying to fix my dumb ipod that just stopped working.
316295,316307,1,@mileycyrus i just voted 4 u 4 the mtv movie awards  good luck!!!!!
316296,316308,1,@mileycyrus I JUST VOTED FOR YOU FOR MTV AWARDS 
316297,316309,1,"@mileycyrus I just want to tell you that I am glad that out of the stars out there, you are my daughters favorite.  http://bit.ly/be7n8"
316298,316310,0,@mileycyrus i know exactly what you mean 
316299,316311,0,@mileycyrus i know how u feel.. it will be okay 
316300,316312,0,@mileycyrus I know how you feel  so do I
316301,316313,1,@mileycyrus I like your dress that you wore to the movie awards.  
316302,316314,1,"@Kirsty_H_99 They're playing Manchester on Wednesday - I have to send food to the venue!!!! They've stayed here a few times, good fun! "
316303,316315,0,"@kirsty_lee My battery life is about two hours; if I'm doing internets or have 2+ programs open, it'll die even faster! "
316304,316316,1,@kirsty_wilson @GullMaj  thx for sharing the tweets 
316305,316317,1,@kirsty_wilson Haha No probs. I like to spread cheer and goodwill ;-) Good luck and enjoy 
316306,316318,1,@kirsty_wilson How ya been? 
316307,316319,1,@kirsty_wilson It would be a very late night then 3 very early for me living in sticks plus friend arrives from UK is comming. Next time 
316308,316320,1,@kirsty_wilson nice to hear that your 8yro wanted to prepare dinner 
316309,316321,0,"@kirsty1181 bring it on lol  nite nite, sleep well if u can!! Wish me luck tomorrow... no more Tony workin last 2 hours of shift tho "
316310,316322,0,@kirsty1181 oh no... thats no very good! Mine is purely for health reasons  need my own place... then I'll get one  lol
316311,316323,1,@kirstyanne just about to watch that on +1. Having doubts now 
316312,316324,1,@KirstyBee38 yeah same. i forgot what number frequency thingy radio1 was. so Internet it was. im listening to bubblewrap now  yum.
316313,316325,1,@KirstyBurgoine @Andy383 Keep twitter on i will remind everyone later 
316314,316326,1,@KirstyBurgoine i prefer fossil fuel 
316315,316327,1,@KirstyBurgoine yes please  I'll look forward to it.
316316,316328,0,@kirstyhannahxo oh my word! i kept mine on for a week and that was bad enough cos it's plastic 
316317,316329,0,"@KirstyHilton Aww, I miss SuBo  which Sats gig you going to next?"
316318,316330,0,"@KirstyHilton i know, i saw that now .. GCC xD  .... rly want it ...props wont win tickets though "
316319,316331,1,@KirstyHilton I thought the vids were good 
316320,316332,0,"@KirstyHilton Nice one, they good seats? I am still trying to get some for the 29 in manchester! Not having any luck! "
316321,316333,0,"@KirstyHilton Since when was Notts that far away? Probs will end up getting that if I go, but I hate trains. Espesh if I'm on my own "
316322,316334,0,"@KirstyHilton yeah thats why aswell, they named the chem tour the gh tour on the dvd!! i loved the gh tour too  styles good though!"
316323,316335,1,@Kirstyj26 haha ur on twitter now. was good to see ya tonight 
316324,316336,1,@kirstykay hehe np 
316325,316337,0,@kirstykay Yeah that's the only thing cause prepaids are so expensive outright  I'm hoping 3 will be able to change my plan over D:
316326,316338,0,@kirstykook Ooh! I didn't see that. 
316327,316339,1,@kirstylansdell I got some awesome vice city 80's style badges as well..  and a Vice City hat
316328,316340,1,@kirstymciver dont worry! i got hold of them 
316329,316341,0,"@kirstymciver Oh cool that's my excuse to. Hey Miley, I was gonna vote n all, but I cant find the vote button    .. haha ;)"
316330,316342,0,@KirstynSmith cheers me dear - have to go babysitting tonight though 
316331,316343,0,@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today  
316332,316344,1,@kirstyr77 Thanks!  Hope all is well with you too!
316333,316345,1,@kirstyrawrr haha they will be jealous forever! @andyclemmensen your the most jealous 
316334,316346,1,@kirstyrawrr hahah aww that would be cute  like in SSTV 1 haha aww shes cute  no i dont wanna be on film xDD
316335,316347,1,"@kirstyrawrr i ish sick too, didnt go to school today "
316336,316348,1,@mileycyrus i like your new hm song &quot;ice cream freeze.&quot; so catchy. 
316337,316349,0,@mileycyrus I lived in Tennessee when I was little too-though most people don't know that about me-and I miss it all the time too. 
316338,316350,0,"@mileycyrus i love being lazy, haha. too bad school is tomorrow  how are you miles?"
316339,316351,1,"@mileycyrus I love Hanna Montana the movie  Great job miley,you're so great! xoxo"
316340,316352,1,"@mileycyrus i love that saying, it makes you feel so much better "
316341,316353,1,@mileycyrus i love u do u ever come to the netherland? my support 4 u  reply back
316342,316354,1,@mileycyrus I love you 
316343,316355,1,@mileycyrus I love you miley!!!&lt;3 
316344,316356,1,@mileycyrus I love you o most awesomest devine delight of my life  How's my memory lol
316345,316357,1,"@mileycyrus i love you so much. i'm from argentina, you are very dear here!! we love you. are so wonderfull  I admire you!"
316346,316358,1,@mileycyrus I love you soo much !! Please follow Novemberkid or us !  Both is huge fans !  &lt; 3
316347,316359,1,@mileycyrus i love you! 	 because you're not a typical celebrity you do this with your heart and that is what matters. Chile love u! 
316348,316360,0,@mileycyrus I LOVE YOU.. please come to Malaysia  don't go London again!!
316349,316361,1,@mileycyrus I love your photo 
316350,316362,1,@mileycyrus i made this for you.please see it and comment it  http://www.twitpic.com/33dl7
316351,316363,1,@mileycyrus i meant to reply you but..i kinda replied your dad  oopsy..anyways how can i vote
316352,316364,0,"@mileycyrus i miley love your music, i think you are amazing and i love your song &quot;the climb&quot;    i hope you dont stay sad for long ...."
316353,316365,0,@mileycyrus i never was in hollywood 
316354,316366,0,@mileycyrus I read that in your autobiography 
316355,316367,1,@mileycyrus I really like it!!  It's beautiful!! 
316356,316368,1,"@mileycyrus i really really really hope you win some awards crossing my fingers, i voted a lot so hopefully "
316357,316369,1,"@mileycyrus I ride with my feet on the dashboard all the time, def not obnoxious! it's comfy "
316358,316370,1,@mileycyrus i so get you there 
316359,316371,1,@mileycyrus i support you and you will get through this 
316360,316372,1,@mileycyrus I surely will 
316361,316373,0,@mileycyrus i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I&lt;3U
316362,316374,0,@mileycyrus i think i am feeling the exact pain as u right now except its my bday 
316363,316375,1,@mileycyrus i think i spent a good 2 hours on the MTV site just to vote for you 
316364,316376,1,@mileycyrus i think you should come to London Ontario Canada 
316365,316377,1,@mileycyrus I think you should try lower the prices of your tickets 
316366,316378,1,@mileycyrus i think you'll win 
316367,316379,0,@mileycyrus i thought i was your best friend 
316368,316380,1,@mileycyrus I thought u said jealousy was the worst trait in anyone? 
316369,316381,1,@mileycyrus i used to watch them all the time! I haven't seen in a long time might find my video and watch it! 
316370,316382,1,@mileycyrus i voted for u on the kids choice awards  ALL of ur nominations. they dont stand a chance agaisnt u 
316371,316383,1,@mileycyrus i voted for you  i love you &amp; ill vote everyday!
316372,316384,1,@mileycyrus I voted for you and i hope you win 
316373,316385,1,@mileycyrus i voted for you on the mtv movie awards 
316374,316386,1,@kirstyrawrr Lol they are so funny 
316375,316387,0,"@kirstysmac I'm going to have to do one, hot loads of wee silly jobs not getting done "
316376,316388,0,"@kirstysmac oh dear, that would confuse me! "
316377,316389,0,@kirstysmirsty i don't want you to go either 
316378,316390,1,@kirstystill to go. I'll come 
316379,316391,0,@kirstystill Unfortunatly not  I &lt;3 Mrs Bigelow. This lady was taking notes on all of us...
