,Unnamed: 0,Unnamed: 0.1,ItemID,Sentiment,SentimentText
4322,104322,104322,104334,0,"@betterthanblank could you design me a better background for my twitter home page.  I like the Uprising logo, but you can't see it.  "
4323,104323,104323,104335,1,@BetterTogther aww ur a sweetie 
4324,104324,104324,104336,1,"@BetterTogther kl, wots that?, just gonna update my saula story "
4325,104325,104325,104337,0,@BeTTie_McFly McFLY is falling in list..  :@ in mtv! stupid people! :@
4326,104326,104326,104338,1,@bettie88 lol i use to but not anymore. just a really good buzz and nothing else. 
4327,104327,104327,104339,0,@bettieboudoir I was actually thinking taxidermy would be a cool career but I wouldn't want to stuff murdered grizzlies and whatnot 
4328,104328,104328,104340,0,"@bettieboudoir true, sorry  i should get some willpower and stop eating cheese."
4329,104329,104329,104341,1,@BETTIESWEET Hellloooo LOVELY!!! How've you been??? You know you're welcome here any time for food or swing chair nap. 
4330,104330,104330,104342,1,"@bettina_yle No - its like Eurovision, you have to see how all the other countries do as well! "
4331,104331,104331,104343,1,@Betty_ad Wow ang ganda. Si Sam nagmana sayo  She draws really well too. And she dances like a rockstar 
4332,104332,104332,104344,1,@betty_blues owh i'm going to do that  thankyou x
4333,104333,104333,104345,1,@betty477 Nevermind..I'm an idiot.  Just ready ur twitter.  Guess it was tonite &amp; it's late..I should sleep.  c u soon!  
4334,104334,104334,104346,1,@betty822 that sounds like a pretty good night to me 
4335,104335,104335,104347,1,@bettyflies LOL. Hard to create when your face is resting on the keyboard. 
4336,104336,104336,104348,0,@bettyhallock Nope. It would melt on the trip here. 
4337,104337,104337,104349,0,@Bettyispretty sucks hey. And because I've been away all weekend have work to do before then 
4338,104338,104338,104350,1,@Bettyispretty yes this sat night LOL woohoo 
4339,104339,104339,104351,0,@bettymaccrocker a called Auto Zone...they don't carry them...next stop is Michaels and AC Moore...I've already tried 3 others 
4340,104340,104340,104352,0,@bettymaccrocker well shoot.. i don't know! lol i'm having problems just coming up with crap for my story... 
4341,104341,104341,104353,1,"@bettynguyencnn IT sounds like D.B.Cooper walks the earth, was a good investor and was finally ready to give back  "
4342,104342,104342,104354,1,@bettyshans Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
4343,104343,104343,104355,1,@between2wheels I'm ready when you are 
4344,104344,104344,104356,0,"@between2wheels U R lucky, they're predicting rain for the rest of this week here in Sydney "
4345,104345,104345,104357,1,"@betweenyouandi awwww, THANK YOU! "
4346,104346,104346,104358,1,@betyoo Nope can't see any rain .......saves ya having a shower now 
4347,104347,104347,104359,0,@BetyPS yeah   I'm in spanish right now haha
4348,104348,104348,104360,1,@beulahgg pls do send link re: plumber book tnx 
4349,104349,104349,104361,1,@BeUrLover2 haha...that's how I roll...2 margs and 11 beers and making it happen! 
4350,104350,104350,104362,1,"@BeUrLover2 Hey!  What's up, Lover?  "
4351,104351,104351,104363,1,"@BeUrLover2 Yeah, if u have as much shite as we do, the unpacking goes on for a while. "
4352,104352,104352,104364,1,@Bev43 hopefully @JohnnyThomson2 will get it sorted for her 
4353,104353,104353,104365,0,@BevaniteEllie - Has Twitterific started working again then? I've been stuck with TwitterFon all weekend 
4354,104354,104354,104366,0,"@BevaniteEllie oh no, really?  what is there to believe in any more??"
4355,104355,104355,104367,0,@bevansdesign You must have AT&amp;T too... 
4356,104356,104356,104368,1,"@BevanWilde Nooooow, you're talking, boss...I'm liking it...Im going to watch it a few more times. "
4357,104357,104357,104369,1,@bevbrossy I just wish there was an easy QUICK way to group or identify them on my list. tx for the follow 
4358,104358,104358,104370,1,@BevClement  Thank you! 
4359,104359,104359,104371,1,@BevClement not sure if I want to do that. He's got a lot of testimonials which is why I'm surprised. I'll email you his name instead 
4360,104360,104360,104372,1,@bevclemente forgot to say: welcome back!  and thanks for introducing me to &quot;cheap thai&quot; 
4361,104361,104361,104373,1,@beverleycuddy Morning  Awww bless her clever doggy 
4362,104362,104362,104374,0,@beverleycuddy My weakness is chocolate and crisps.... I follow Weightwatchers - now need to get back to it after my visitor goes 
4363,104363,104363,104375,1,@beverleyknight am well! having a relaxing day watching tv  xxx
4364,104364,104364,104376,1,@Beverleyknight Do you think the rest of Europe realizes how cheesy it is too? Maybe we are ALL in on it! 
4365,104365,104365,104377,0,@Beverleyknight glad to hear it! what air france plane? am i missing something 
4366,104366,104366,104378,1,@Beverleyknight Hi  I have a story all about little me &amp; my friend Matt to help children who are being bullied http://ow.ly/at9U 
4367,104367,104367,104379,1,@Beverleyknight Hi Beverley...I bet your over the moon with Wolves?  
4368,104368,104368,104380,1,@Beverleyknight hope this works: http://u.nu/7cr3 or a simple pic: http://u.nu/5er3 what a capacity for remembering my tweet and name 
4369,104369,104369,104381,1,@Beverleyknight I'm constantly amazed at how similar our day to day lives are Bev! ;) Good to see you  x x x
4370,104370,104370,104382,1,@Beverleyknight i'm very VERY hungover. Apart from that i'm dandy  I should probably lay off the gin though. And the rum. And Whisky...
4371,104371,104371,104383,0,@Beverleyknight Tweet limit is an limit set by Twitter and not dependent on the software you use - they allow 100 &quot;API&quot; calls per hour 
4372,104372,104372,104384,0,@Beverleyknight tweetdeck has been playing me up for a few days now 
4373,104373,104373,104385,1,@Beverleyknight You deserve it 
4374,104374,104374,104386,1,@Beverly__Hills good luck with the dream  @Jessicaveronica @Lisa_Veronica do rock.I bet they have very loyal fans! Afteral they r Aussie
4375,104375,104375,104387,0,"@beverly_e Me toooo, but I'm too broke "
4376,104376,104376,104388,0,@BeverlyHillsNY   unsatisfactory
4377,104377,104377,104389,1,@BeverlyHogue I don't suppose you remember how to read a paper street map either. 
4378,104378,104378,104390,1,@beverlykidd ... he killed hilarious with a roundhouse kick... CHUCK NORRIS FOR PRESIDENT!! it is funny 
4379,104379,104379,104391,1,@beverlykidd No....I'm not the one going to Hell! 
4380,104380,104380,104392,1,@beverlymusiq Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
4381,104381,104381,104393,0,@beverlynoelle I totally agree 
4382,104382,104382,104394,1,@beverlys2 Sure. Will check it out. Thanks. 
4383,104383,104383,104395,1,@BeverlySchmitt Agreed - 
4384,104384,104384,104396,1,@BeverlySchmitt Glad ur nubby is improving 
4385,104385,104385,104397,0,@bevies dude this twitter shit is freakin scary...I fuckin Located your ass ahahahaha right in NEU...I hope none of my stalkers find me ! 
4386,104386,104386,104398,0,@bevinkathryn My phone doesn't want to let me see twitpic atm 
4387,104387,104387,104399,1,@bevizzy yu got caught up...hanging out with me  pwahahaha. ahaha jk
4388,104388,104388,104400,0,@BevJack Babes it was sooo much fun!!  Thank you so much for making that happen!  Had fun with the ladies too!  Time went to fast. 
4389,104389,104389,104401,0,"@BevJack I just had some platains, baked pork chops and lentils. Enjoy the sticky stuff...lol  Today - work.   You know how I do. lol"
4390,104390,104390,104402,1,"@Bevtoyou No, u have good jokes! XD "
4391,104391,104391,104403,0,@bevysmith dying inside reading abt the fab nite i missed 
4392,104392,104392,104404,1,@bevysmith -I freelance out of Atlanta. @modamouth serves as a mentor to me! He tells me that ur a beautiful spirit. I can now see why! 
4393,104393,104393,104405,1,"@bevysmith I understand. If not there in person, I'll be there in spirit  and I know you'll send updates from the soire to ur tweet pals"
4394,104394,104394,104406,1,@bevysmith They don't want an 'African correspondent' do they?  lol
4395,104395,104395,104407,1,@bevysmith thxs for joining the #ilove movement! 
4396,104396,104396,104408,0,@beware aww not fun 
4397,104397,104397,104409,1,"@beware_maegan hey I want you to keep that beenie, its my gift to you, just make sure you put it on everyday! "
4398,104398,104398,104410,0,"@bewareclare  whats wrong, clare?"
4399,104399,104399,104411,0,@bewildered1 one can but hope. Case study was too close to home and massively flawed.  Hope you're feeling better today!
4400,104400,104400,104412,1,@bewitchedem not bad at all...you have friends in high places 
4401,104401,104401,104413,0,@BewRadley hahaha yooo...seriously  i felt so confused and semi violated. more annoyed...like why she even need to drop her hands so low?
4402,104402,104402,104414,0,@bews Aww I suck... but I want one now 
4403,104403,104403,104415,1,@bex_1210 how did the meet and greet go?? 
4404,104404,104404,104416,0,@bex_1210 I'm not going till Wednesday 
4405,104405,104405,104417,0,"@bex_1210 not long left Manchester, 7 hours left... And my phone is away to die again "
4406,104406,104406,104418,0,@Bex_TOforWC   congrats!!! I am waiting for the day to become an aunty for the 1st time!      darn siblings...just not ready yet!
4407,104407,104407,104419,0,@bex85 whooaa... i want star too.. do you have facebook?i really wanna see  i really wanna get some tatoo since 5year ago lol
4408,104408,104408,104420,1,@Bexblog92 *high fiiiiiives* yes he is cute lol and HAHA at bbq. we've been having loads 
4409,104409,104409,104421,0,"@bexgirl  Ohh right, I'm in the uk so i have to wait till tomorrow night for MTV to show it. "
4410,104410,104410,104422,1,@Bexiboo you do know how to spoil yourself! 
4411,104411,104411,104423,0,@bexiclepop 
4412,104412,104412,104424,0,@bexiclepop  Is it you-know-who?
4413,104413,104413,104425,1,"@bexiclepop Glad you back okay, hun!  x"
4414,104414,104414,104426,1,@bexiclepop have done  I want hot weather all the time! But i am still pasty haha bet you are tanned &gt;.&lt; cant help getting tanned =P
4415,104415,104415,104427,0,@bexiclepop I'm so annoyed on your behalf  I LOVE YOU BECCAFACE.
4416,104416,104416,104428,1,@bexiclepop it's called Valentines day. 
4417,104417,104417,104429,0,@bexiclepop My blog is longer than 140 characters  haha.
4418,104418,104418,104430,0,@bexiclepop No Tosh? 
4419,104419,104419,104431,0,@bexiclepop Sorry hun  Just not sure if I can any more time off atm. Could meet up after Hammersmith tho? You staying in London then? x
4420,104420,104420,104432,1,@BexieLady It is fun  How r u?
4421,104421,104421,104433,1,@Bexival *boggles* is this the sound of bandom and Glambert fandom colliding? 
4422,104422,104422,104434,1,"@BexJames I am here my love. I need a pension actually, can you advise me?  x x"
4423,104423,104423,104435,1,@BexJames what more motivation could you need than getting home to that gorgeous boy of yours? Jeez! 
4424,104424,104424,104436,0,@Bexlet It's sooo nice! I've been to town (birthday present shopping) but I don't think I can risk too much more sun exposure 
4425,104425,104425,104437,1,@bexlim hhahahah haul that *ss up babes! And hop on over to KL  eheheh
4426,104426,104426,104438,0,@BexMcLife you killed off my Shaney!  haha.. and then abbi tells me mcfly were playing at jonas concert last night. i wanted to be there.
4427,104427,104427,104439,1,@bexmith good!! it's 11pm here already.. 
4428,104428,104428,104440,1,@bexmith hmmmm a better picture  http://yfrog.com/0y4e5j
4429,104429,104429,104441,1,"@bexmith Mmmmm, now you're cooking (actually you always were "
4430,104430,104430,104442,1,"@bexta04 have you got a fave housemate yet? i like Charlie, Rodrigo and Noirin so far "
4431,104431,104431,104443,0,@bexterthegnome haha exterminate!! i soo didnt meant o kill it tho 
4432,104432,104432,104444,0,@bexudoce I'm upset @ you! 
4433,104433,104433,104445,0,@bexxi So do we. The appropriate authorities have been informed. 
4434,104434,104434,104446,1,"@bexxi WOOT!  I love that song!  (Yes, that's one of my guilty pleasures!)  "
4435,104435,104435,104447,1,@bexxim Hey you  â¥
4436,104436,104436,104448,0,"@bexyboodle @mishfics @Jackattack008 @singhisiksha Did all you guys just have IT?? hahaha, miss u guys...Im so over being sick right now "
4437,104437,104437,104449,0,"@beybey18 Sorry.  All along, I really thought I'll stay. Obviously, that's not what happened. I miss you - all of you. :|"
4438,104438,104438,104450,1,@beyoncatweets Yup! There is  We're planning if tomorrow will push through.
4439,104439,104439,104451,0,"@BeyonceKnow Couldnt make this gig im so disgusted, really am, hubby had to work  but had your webpage opened and had tunes blasting! "
4440,104440,104440,104452,1,@BeyonceKnow Love U too Bee 
4441,104441,104441,104453,0,"@beyonceknowless Aww okey, I know "
4442,104442,104442,104454,1,"@beyoncerockzz I'm curious, how old are you? lol.. "
4443,104443,104443,104455,1,@beyondbeauti wake yo regular ass up  you aint got no reason to be sleepin in lol
4444,104444,104444,104456,0,@beyondelsewhere No brownies?    How unfortunate.
4445,104445,104445,104457,1,@BeyondExecution good tip! THanks... i added it to the wishlist 
4446,104446,104446,104458,0,@beyondhaas at the end of the month though  iPhone announcement on Monday!!! Let's take a break at work to be sucked into the mind warp!
4447,104447,104447,104459,0,@beyondmany 
4448,104448,104448,104460,1,@beyondrock thank you! I hope so too 
4449,104449,104449,104461,0,@beyondursole I knew you were a fake laker fan 
4450,104450,104450,104462,1,"@beyongolia  Well, hope you get a good one "
4451,104451,104451,104463,1,@beyongolia I did.. Thanks.. Phew.. 
4452,104452,104452,104464,1,@beyongolia watch out for the pigs heads today 
4453,104453,104453,104465,0,@Beyy i hate seeing natty cry 
4454,104454,104454,104466,0,@Beyy maybeeeeeess ahahaha. i wanna be at jupiters  ily nb
4455,104455,104455,104467,0,@beznee coming up to my grandads anniversary i miss him  and a few other pooo things really
4456,104456,104456,104468,1,"@bezotes thanks, that's what I'm going to get  appreciated (not sure about the bagel, I do live on Staten Island, LOL)"
4457,104457,104457,104469,1,@bezweesh Lucky you!  I bet you make a great boss!  
4458,104458,104458,104470,1,@BFAS I finally ordered two bracelets. Yay! 
4459,104459,104459,104471,1,@bfddotcom awesome my son just came home ecstatic. He met Pierre-Luc Gagnon. Said he was such a nice guy. 
4460,104460,104460,104472,0,"@bfears,yea I know..I couldve made it better,but I was too lazy..I need to get better with photoshop overall  thanks!"
4461,104461,104461,104473,1,"@bfeld just remember to tip your dealer and ask at least three times if you want to know a dancer's &quot;real, real&quot; name "
4462,104462,104462,104474,0,@bfelliott Just read about Outpost Gallifrey shutting  Will your excellent news roundup find a new home?
4463,104463,104463,104475,0,@bffoley new clinic.  I want to see how they are since I need a new doctor too 
4464,104464,104464,104476,0,@bfftaylor Nothingg.. 
4465,104465,104465,104477,1,@BFFtv any time! 
4466,104466,104466,104478,1,@bfheroes great to hear 
4467,104467,104467,104479,0,@BFHeroes hope really fixed the issues. Take 1min+ to load each page 
4468,104468,104468,104480,0,"@bfheroes I'm a sys admin, shame I'm not in Sweden. "
4469,104469,104469,104481,0,@BFHeroes taking ages 
4470,104470,104470,104482,0,@bfhguides @vp2008 But sadly my school doesn't end until 3:30 pm 
4471,104471,104471,104483,1,@bfhguides For me I will have to see it at 2:30 pm  Just after lunch too 
4472,104472,104472,104484,0,"@BFISA  go lakers! ;) hehe - what a bummer about the pads 2nite  but kudos for Adrian, 22 and counting~"
4473,104473,104473,104485,0,"@bfl_chris dang, it's overcast yet again in LA "
4474,104474,104474,104486,0,@BFLATINUM you saw mon and mel today and not me  fucking...mike. I MEAN &quot;B FLAT&quot;
4475,104475,104475,104487,0,"@bfloyd86 NOOOOOOOOOOOOOOOOO don't say that, that means mine only has a few months left  **CALLS 2 GET LIFE INSURANCE POLICY**"
4476,104476,104476,104488,1,"@bfly09 I am a hater, so what... lol.. just playin'.. congrats, looks like its gonna be a 4 game sweep... clippers gonna take it next yr "
4477,104477,104477,104489,0,@bfly13 
4478,104478,104478,104490,0,@bflywears OMG NOOOOOOOOOOO ur leaving hella early?  i feel like such a jerk. but i had no clue. *huge sigh* 
4479,104479,104479,104491,0,@BFMVJACK Haha i carryied on playing but just bled over my guiatr 
4480,104480,104480,104492,1,"@bfmvofficial Ha, I will be in LA too in a couple of day -- not to record my new album, but just to sort of hang out.  "
4481,104481,104481,104493,1,@bfmvofficial Hey guys! Good luck with the recording! I can't wait to hear new stuff 
4482,104482,104482,104494,1,@bfmvofficial Keep up the hard work 
4483,104483,104483,104495,0,@bfosta no i didnt  we just got in too many fights.
4484,104484,104484,104496,0,@bfrank87 Awww booo!! You can't play 1 vs. 100 with us on Xbox! 
4485,104485,104485,104497,1,@bfrank87 I think you mean HOLLYWOOD Studios.  
4486,104486,104486,104498,0,@bfrank87 Man! You keep missing all the 1 vs. 100 fun  I think it runs until 9:30 tonight though so maybe you'll get to play a bit.
4487,104487,104487,104499,0,"@bfsrocks is the greatest band ever; my mobile tweet failed  i suck, but they kicked ass and I got a pick!"
4488,104488,104488,104500,1,@BFTB_Chargers What other Chargers have worn 17? My memory is fading (as is my consciousness for the evening)! 
4489,104489,104489,104501,1,@bgabordi 3rd base is the way it used to before the renovation. 
4490,104490,104490,104502,1,"@BGallagher Thanks, Brett. Hope Auckland's treating you fine. "
4491,104491,104491,104503,0,@bgardner My site has some IE6 bugs still being worked out 
4492,104492,104492,104504,1,@bgarrett1960 It's late where I am   Thx for being my &quot;first&quot;  This twittering is addicting 
4493,104493,104493,104505,1,"@BgBeautifulDIVA But I'm like, &quot;Hmmm... at least I'm not fat AND ugly like you!&quot;  "
4494,104494,104494,104506,1,@bgbg85 I still do 
4495,104495,104495,104507,0,@bgbg85 it crashed  (via @breakingnews)
4496,104496,104496,104508,1,@BGdoesPR Here are some of my favs  http://bit.ly/GxiXx
4497,104497,104497,104509,1,"@bgeek Oh, we also have blue sky too!  It's a refreshing summer storm."
4498,104498,104498,104510,0,"@bgermainx thanks for making fun of me  this isn't my ideal vacation, ok!"
4499,104499,104499,104511,1,"@BgirlShorty greats sipping mai tais, while shorty sips shirley temples "
4500,104500,104500,104512,0,@BgirlShorty haha awwww poor shorty 
4501,104501,104501,104513,1,@BgirlShorty I should have got the 3lb bag of skittles... my bad I'll see if I can get some in to this Friday's perfomance 
4502,104502,104502,104514,1,@BgirlShorty luckyyy !!!!!!! hahah  take some good pics so the rest of us that dont get to go atleast can see it . haha !!!
4503,104503,104503,104515,0,"@bglodde be careful, the po-po is out with a vengeance. I got my ticket already for the year.... "
4504,104504,104504,104516,1,"@bgoheen oh man, that's not the spirit of it    I'm a big fan.  just trying to help out #squarespace  (didn't mean to do it twice tho)"
4505,104505,104505,104517,1,@bgoldy student from duke at #twtrcon was @letsgoduke sharp dude  (via @davemcclure) thanks!
4506,104506,104506,104518,0,@BGoutos bianca im so sorry.....that sucks 
4507,104507,104507,104519,1,@bgrimson I forgot to do it this morning!! Pinch and a punch for the first day of the month!! NO RETURNS 
4508,104508,104508,104520,1,@bgrundy btw watching in hd mode on a large-ish tv is a good idea for this 
4509,104509,104509,104521,1,@bgsach sure what time? Give me a ring 
4510,104510,104510,104522,1,"@bgsmilestoo The only skill required for a grilled cheese sandwich is not burning it. But if you did burn it, you probably shouldnt cook. "
4511,104511,104511,104523,1,@bgstrowger ... feeling of 'This is an ahhhtrage!' as you don't watch the Apprentice 
4512,104512,104512,104524,1,@bgstrowger Go for it! It'll be a nice surprise when you get a personal letter signed by Julian Brazier thanking you for your concern 
4513,104513,104513,104525,1,"@bgstrowger Nah, literally bored stupid and expressing it by quoting Vyv in the Young Ones "
4514,104514,104514,104526,1,@bgswanson LOL you said it...not me 
4515,104515,104515,104527,1,@bgswanson We call it Devigners 
4516,104516,104516,104528,1,"@BGurl21585 Thanks!!    I'm trying not to jinx it, but we're hopeful!!"
4517,104517,104517,104529,0,@bgzthesticks thanks for the invite punk!! 
4518,104518,104518,104530,1,@BH4E Cool...I'll let you know when it arrives and we'll make plans to get you a copy. 
4519,104519,104519,104531,1,"@bhackett Hi, I teach some Chinese lessons on youtube... Feel free to have a look  www.youtube.com/ChineseLearn"
4520,104520,104520,104532,1,@bhaddad  #mygrandmastillsaysit
4521,104521,104521,104533,1,@bhaddad #Mornin 
4522,104522,104522,104534,1,@Bhairavi123 The next book is similar to 'Stay Hungry'..yet different. Can't say more right now coz I too don't know which way it'll go 
4523,104523,104523,104535,0,"@bhajk2 ok.. david said becoz he extended e dateline for image proj, his marking schedule is affected!! so he hasn't marked finished yet. "
4524,104524,104524,104536,1,@bhalash well I didnt get as far as sun stroke thank christ!! but yeh I can imagine the weather over there is far hotter too 
4525,104525,104525,104537,1,@bhallelujah Bolt was cute! Just what I needed on a Sunday night 
4526,104526,104526,104538,0,"@bhamboxset I saw them at a show a few weeks ago.  Hate to say I was not all that impressed    fun. and AS were good, though."
4527,104527,104527,104539,0,@BHampton63 Thanks for the love. I'm missing LA 
4528,104528,104528,104540,0,@bhanowe i just wondered how u gained so much weight at home lol. well yea i guess i gained like 2 kilos lol im a whale  whatcha doinnn
4529,104529,104529,104541,0,@bhappy4eva bahahahaha! its gone now... 
4530,104530,104530,104542,0,@bharathy_99: Jazz in India is just Honda strategy to prove they can make affordable cars for the working class. It still doesn't fit me. 
4531,104531,104531,104543,1,@bharathyellapu liar liar  admit it
4532,104532,104532,104544,1,"@bhargav800 aahh the pleasure of ripping producers by watching free videos!  Saw watchmen today, finally! Disappointment after the comic"
4533,104533,104533,104545,0,@BHartMarketing I wish I could say the same 
4534,104534,104534,104546,1,@bhaskar_priya great...... 
4535,104535,104535,104547,1,@bhaskarpratap I will limit myself to ERRORs only 
4536,104536,104536,104548,1,@bhavis I thought it was your wedding invitation 
4537,104537,104537,104549,0,@Bhawna_Sharma  Hmmm i am still busy.... 
4538,104538,104538,104550,1,@bhawnagoel well I can make Shahi Paneer in 5 mins...and I proved dat...dint I... and well 1 partner shud b a good cook...U R 
4539,104539,104539,104551,0,@BHBADDEST  I'll hit him up in a couple days. SMH. UGH.
4540,104540,104540,104552,1,@BHBADDEST Most likely 
4541,104541,104541,104553,1,"@BHBarbie I love seeing how much you get for what you spend, girl! "
4542,104542,104542,104554,0,@bhdonovan I really wish I did too 
4543,104543,104543,104555,0,@bheggs1 awww the baby boy's sleeeeepyyyy. I'm mad u can't stay up 
4544,104544,104544,104556,1,@bhellabell Good look on the follow 
4545,104545,104545,104557,1,@bhesters Were you in a car accident? Glad you're alright! 
4546,104546,104546,104558,0,@BHGGarden I wish you guys had a friendly mobile site! Too painful to wait for your site to load on my blackberry 
4547,104547,104547,104559,0,"@bhindmyhazleyes i won't ve here  ill have to wait like 3 weeks for it and of course i wont be able to wait and look them up on yt, grrrrr"
4548,104548,104548,104560,0,@bhiney I work at 9am tomorrow! Fuckkkkk 
4549,104549,104549,104561,0,@BHisaRockstar9 no I was so appalled and she was too far away 
4550,104550,104550,104562,0,@bhitney sorry 
4551,104551,104551,104563,0,"@bholbrook81 Who DID NOT and that was what set me off!  So, no, it wasn't you."
4552,104552,104552,104564,0,@bhollins26 miss u too 
4553,104553,104553,104565,0,@Bhooshan ahhh.... I would be there in toronto till 1st June.. sad 
4554,104554,104554,104566,1,@BHoskins88 me too! 
4555,104555,104555,104567,1,@bhrome it's always nice to just ignore everything and play a game. Lego Star Wars is very relaxing. 
4556,104556,104556,104568,1,"@bhuto : Yeah, read that too  I pile these things in my car and read them on the drive to work and back. Should do more productive stuff"
4557,104557,104557,104569,1,@bhuto @adityab ya MG road 
4558,104558,104558,104570,1,"@bhwilkoff We just read Looking Glass Wars; Kids wanted 2 read Alice in Wndrland; so we snagged the podcast, now the text via BookGlutton "
4559,104559,104559,104571,0,@Bi11y   I can't go I thought I was...    I am going to Deckers to probably camp in the rain!
4560,104560,104560,104572,0,"@Bia_Loves_NKOTB ewwww my sock slid half way off, now my feet are gonna get cold "
4561,104561,104561,104573,1,@Bia_Loves_NKOTB hahaha....I aim to please 
4562,104562,104562,104574,0,@Bia_Loves_NKOTB LOL haha i know right  wonder if @JonathanRKnight will do the butt dance in the summer
4563,104563,104563,104575,1,@Bia_Loves_NKOTB LoL! I really do hope he does it for us 
4564,104564,104564,104576,0,@Bia_Loves_NKOTB There are NO Targets in Canada  Everytime I go into the US I hit up a Target...I live 2 hours from Buffalo
4565,104565,104565,104577,1,"@bia9193 Yah, I've already seen it! AMAZING! I'm soo happy right now! This is ABSOLUTELY the Niley month!  &lt;3"
4566,104566,104566,104578,1,@biaafonseca Nice to hear that you had fun! 
4567,104567,104567,104579,1,@biaag oh sorry - already home! my layover was just about 2 hours in Schiphol... next time? 
4568,104568,104568,104580,1,@biadventuress I'm doing very well! Hoping to have some escapades as titillating as your blog posts 
4569,104569,104569,104581,1,@BiaMartinez hauauhauahau... If I don't finish the book i'll call u to ask u to tell me the book! 
4570,104570,104570,104582,1,"@bianca_maria gd to hear!  it's been great so far, hbu? have you seen the jonas brothers 3D concert experience yet? ILY &lt;3"
4571,104571,104571,104583,0,"@bianca_maria hey girl, i miss you too "
4572,104572,104572,104584,1,@Bianca_Michelle imma try and steal one next time i see u 
4573,104573,104573,104585,1,@bianca102893 Yeaaaa' I got lucky that time (: Hopefully I can make it the next chat 
4574,104574,104574,104586,0,"@Bianca4Life This video is great! Unfortunately, I can't rip. "
4575,104575,104575,104587,0,@bianca826 Yess u are but bit doesn't send ur replyy to my phonee  but I can update
4576,104576,104576,104588,0,@biancabritton ayyeee. your words hurt you know 
4577,104577,104577,104589,1,@biancaconsunji -- maybe tonight after our dinner event!  game??
4578,104578,104578,104590,1,"@biancaconsunji and Shaina, at least "
4579,104579,104579,104591,1,"@BiancaCullen Oh..oh, or the drunk hotel ones  ahahahah."
4580,104580,104580,104592,0,"@Biancaddiction Oui oui!  OMFGZ SHIT, FIRE. FIRE! FIREEEE! "
4581,104581,104581,104593,0,@biancadel Miss you more ! I`m still not used to not being your classmate 
4582,104582,104582,104594,1,@biancadg3195 come here in 30 minutes? please? 
4583,104583,104583,104595,1,@biancaduhh aww. i think someone put it up on youtube lol 
4584,104584,104584,104596,0,@biancaduhh i'll tell you later. Lol. It was scary to me 
4585,104585,104585,104597,1,@biancaduhh REALLY!!  How awesome!!  we were just talking about that yesterday! Haha
4586,104586,104586,104598,1,@BiancaisHere hey bianca. ahmm  haha .i can see you !hahah lol
4587,104587,104587,104599,0,@biancajade757 lol i heard it stopped 
4588,104588,104588,104600,1,@biancaJbeck can I get a pound of twenties cut paper thin 
4589,104589,104589,104601,1,@biancamediatrix Yeahp.  I love my friends in school.  CSI:NY IS THE BEST.
4590,104590,104590,104602,1,@biancamichellee haha kk tell me when u remember 
4591,104591,104591,104603,1,@BiancaMoura que bom hein  tem chat hoje????
4592,104592,104592,104604,0,@biancapadron awww but jon n Kate were soo cute together 
4593,104593,104593,104605,0,@biancapaparo we never got to hangout. 
4594,104594,104594,104606,0,@biancapastrana I hope you're right! I never had any until like the last 6 months and now it's everywhere  I feel your pain! &amp; go orange!!
4595,104595,104595,104607,0,@biancasongcuya post the pictures.  HAHAHAHAH!!
4596,104596,104596,104608,1,@BiancaTai haha exactly 
4597,104597,104597,104609,1,@bianchiie get it together dopey or should i say clumsy. hope you feel better 
4598,104598,104598,104610,0,@biankah http://twitpic.com/7kact - holy fucking cunt shit! Poor thing 
4599,104599,104599,104611,1,@biansei Try the website  It's fun
4600,104600,104600,104612,1,@Biansta hey chico.. ure video is JUST too wonderful - those little folks were too adorable  *bravo*
4601,104601,104601,104613,1,@bianxbautista happy birthday to your mom.. i'm sure she's smiling as she is watching over you.. 
4602,104602,104602,104614,1,@bias310 it's like u met in another life 
4603,104603,104603,104615,0,@biasia Oh good grief - my whole twitter wall was taken over.  NOT ok. AND I have to reload all my pics on facebook from the wedding 
4604,104604,104604,104616,1,@Biatrice07 I KNOW.. WHO ELSE IS ON THE DAMN TEAM? THEIR ALL GAY! 
4605,104605,104605,104617,1,@Biatrice07 WILL DO! 
4606,104606,104606,104618,0,@bibby1 i can relate and empathize. I couldn't have stayed away from my friends that long. 
4607,104607,104607,104619,0,@Bibi1983 lol...never been to Italy 
4608,104608,104608,104620,1,@Bibi1983 VERY 
4609,104609,104609,104621,1,@Bibi1983 You're welcome it's cool so I vote too xD! I see that ^^ I'll repost it too 
4610,104610,104610,104622,1,@bibicobby: don't exaggerate! btw sent you a DM 
4611,104611,104611,104623,1,"@bibimbap, yes  I'm not sure I could have done 3L finals without him."
4612,104612,104612,104624,0,@biblio_mom Oh no!  That sucks. 
4613,104613,104613,104625,1,"@biblioaddict I like Lemonheads, too, but yes, that's a weird craving "
4614,104614,104614,104626,0,@bibliobecca Uh-hum and this sister needs a huggg. 
4615,104615,104615,104627,1,@BiblioBrat [sticks tongue out at Mr. Hairy] I'm just an old Texas gal. They's poisonous round these here parts!  
4616,104616,104616,104628,1,"@BiblioBrat Because Chuck Norris totally kicks ass! Wheeeee! I'm all for it, if he's gonna be President of Texas!  "
